ISO3 code,Economy,Indicator code,Indicator name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
SLE,Sierra Leone,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5407,80.9628,80.8311,81.6629,79.8295,81.0323,83.1134,82.932,82.6622,82.281,83.4831,83.2486,81.9413,84.2019,82.9624,84.513,82.8625,85.6845,84.4354,84.0178,84.6045,85.1358,85.6507,86.9598,86.2114,84.6685,85.6715,89.1113,87.2636,88.1659,87.4086,87.1016,87.7702,88.5079,,
SLE,Sierra Leone,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1945,-0.9091,-1.2132,-1.2659,-1.0422,-1.0274,-1.1357,-1.2115,-1.3674,-0.9928,-1.035,-1.1921,-1.1321,-1.1665,-0.9438,-1.2638,-1.2137,-1.2253,-1.1021,-1.1325,-1.1153,-1.2449,-0.9611,-1.1938,-0.9968,-0.7626,-1.2441,-1.0982,-1.1551,-0.8956,-1.173,-1.1094,-1.1121,-1.1513,,
SLE,Sierra Leone,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3028,55.2297,55.7324,55.25,53.9428,54.3662,55.5227,55.4366,56.3971,57.2385,53.588,54.4919,53.9195,52.4686,54.8964,55.1364,52.2741,53.2479,53.0215,51.387,53.515,51.7717,53.6481,53.7333,53.8391,53.8316,55.386,51.7966,51.7919,53.8324,52.5716,54.3776,53.4521,55.4068,,
SLE,Sierra Leone,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8961,-2.5807,1.976,0.9452,2.4606,2.7809,-0.212,-1.3981,0.7595,-4.8286,1.3261,0.1058,3.2786,-3.8402,1.1402,5.0649,2.8129,3.5761,1.9737,-3.0295,1.5407,2.1456,-1.5712,0.808,-6.1283,0.2891,0.0334,4.63,-0.3837,0.4585,0.9263,-0.3514,2.9239,-3.8566,,
SLE,Sierra Leone,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1252,4.551,5.2077,3.1833,3.3388,4.4109,4.8099,4.2794,4.8488,5.0476,4.8899,4.6085,4.6047,4.2495,4.5292,4.0448,4.1645,4.8141,4.3255,4.1881,4.7815,4.7468,4.4492,4.4824,4.7649,5.0414,4.6574,3.9609,4.4462,4.3533,4.0304,4.8059,4.8443,4.92,,
SLV,El Salvador,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4033,78.85,78.6725,79.4499,79.2445,79.11,79.0196,81.6488,77.8615,79.3887,82.0478,78.413,78.6649,81.803,77.6373,81.9563,79.8058,81.7551,78.6436,83.6052,78.9506,82.985,79.3342,85.4517,81.8423,86.0368,80.6473,81.5498,85.0065,79.8827,81.4866,84.0252,81.1475,84.3787,,
SLV,El Salvador,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0295,42.9323,45.1674,43.6333,45.5102,45.246,45.0292,44.7589,46.1566,45.4452,47.3596,47.6388,48.2068,47.3679,47.0698,47.4057,47.5971,48.3416,48.7425,49.6285,48.9093,48.0206,49.0673,50.8879,48.6479,50.7345,50.0808,49.9364,51.2097,52.392,51.6656,51.4332,50.8564,52.0641,,
SLV,El Salvador,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0913,2.214,2.2436,1.9679,2.4178,2.1026,2.2289,2.3152,2.4082,2.1561,1.9501,2.3806,2.1012,2.2943,2.3018,1.8609,2.0574,2.1959,1.9411,2.0906,2.2659,2.2406,2.2875,2.3051,2.0494,2.097,2.3426,2.4341,2.1351,2.2823,2.348,2.2797,2.2213,2.1743,,
SLV,El Salvador,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8884,42.9748,43.3339,43.157,41.3719,42.5867,41.9471,41.8403,42.7459,40.817,40.3033,42.7846,41.1531,41.353,38.8973,43.1551,42.4165,42.6126,42.0515,39.1166,41.654,40.3168,39.7062,41.8206,43.4783,43.1505,41.7637,40.7051,40.3472,39.2337,40.1059,41.7933,43.0852,39.0458,,
SLV,El Salvador,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6544,-0.9941,2.593,5.5138,3.6082,3.5463,-1.7908,-1.7204,-2.9764,-1.3306,2.6183,4.3943,1.1969,-0.3047,-2.3337,0.0518,0.8409,-3.3246,2.6368,-0.7267,2.4866,0.3058,1.0761,-1.4218,-0.5284,1.9382,0.0044,-2.4293,0.612,1.2973,3.7653,3.2145,0.1715,-1.0352,,
SLV,El Salvador,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0982,11.9504,12.4654,12.7331,12.8322,12.0062,11.9563,12.0021,11.2463,11.6109,12.195,12.402,12.4579,11.8221,11.9668,12.0776,12.0218,12.5563,11.5582,11.6377,12.0631,11.5295,11.2621,11.4656,12.091,12.5276,12.538,13.0063,12.2631,12.3304,12.0871,12.1114,13.2526,12.343,,
SMR,San Marino,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5322,72.6954,75.9565,76.6023,77.6563,76.8458,75.4822,75.5468,75.8915,76.4,78.871,78.6309,78.1415,80.8441,71.6232,76.1655,77.2131,76.0412,75.6762,74.2513,77.213,79.7737,79.6835,76.7814,78.8762,81.3009,75.6955,78.568,79.6087,79.2057,81.0369,76.49,77.624,81.1497,,
SMR,San Marino,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.2328,83.494,83.4545,83.9382,83.2192,84.2525,83.1568,84.013,84.6237,84.1256,85.2691,84.4293,85.8095,87.2381,85.0893,86.3266,85.3002,86.1783,87.6562,87.0001,88.1885,88.1293,88.043,87.5211,89.143,89.0879,87.8722,88.573,87.3794,88.7521,89.8439,89.4999,89.9293,91.9571,,
SMR,San Marino,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6563,1.4494,1.628,1.6786,1.607,1.5687,1.6646,1.6251,1.3872,1.5101,1.4666,1.6711,1.4632,1.4425,1.656,1.564,1.7862,1.4293,1.4705,1.6674,1.3793,1.6912,1.3879,1.606,1.3116,1.5382,1.3685,1.764,1.4042,1.4333,1.5971,1.4607,1.6168,1.4475,,
SMR,San Marino,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8147,60.8752,59.0112,61.3511,61.9925,61.4261,61.4815,57.5493,59.6641,59.936,62.3783,59.2446,56.584,58.4506,58.8848,56.5619,61.1696,57.2822,60.2256,57.838,61.6571,58.9024,58.5179,59.949,57.5656,59.8599,58.1941,57.9447,58.6252,57.0421,58.3102,59.0258,54.9735,59.9935,,
SMR,San Marino,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6552,-2.0212,-2.4108,4.72,4.5265,4.1728,-0.9521,7.1869,0.7277,3.2139,3.2447,6.5976,2.9282,3.6548,2.4224,-0.3763,-3.1814,2.6967,-0.9157,3.4907,2.9871,2.9263,-0.0171,5.2066,3.8022,-0.339,7.7866,2.0883,-0.7205,0.7194,-1.157,6.0138,5.3164,4.4639,,
SMR,San Marino,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7119,18.0605,17.3153,17.6477,17.0304,17.3596,17.6614,15.8958,17.1265,17.5188,17.3976,17.2101,17.7309,17.0825,16.8254,18.0282,17.9577,17.1368,17.402,17.8593,17.4583,17.7014,17.6741,17.2767,17.6943,16.9539,17.6335,17.3993,17.256,16.813,17.5022,17.4556,17.0165,16.6379,,
SOM,"Somalia, Fed. Rep.",EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6845,24.6153,25.8864,29.1234,25.4831,22.4727,25.4596,28.5262,24.8078,28.5606,26.8249,27.9172,30.4912,23.2489,28.8664,27.034,25.4751,27.3222,31.0554,30.4933,23.972,26.5838,30.1592,28.38,28.5374,25.5868,27.3825,26.307,25.8668,26.808,27.6172,28.1012,28.0892,31.9644,,
SOM,"Somalia, Fed. Rep.",EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0869,68.2036,66.9254,67.914,68.1895,67.3443,68.0502,68.1603,69.1106,68.9595,68.7139,69.6579,70.0843,71.5427,70.3671,70.5706,71.1553,70.3031,69.9322,71.3129,72.6703,73.0495,70.8091,73.0955,71.0648,73.43,73.6321,72.1834,74.6127,75.4577,74.2626,74.6754,75.9959,74.1616,,
SOM,"Somalia, Fed. Rep.",CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5261,-1.4947,-1.3895,-1.3898,-1.4603,-1.43,-1.4587,-1.453,-1.4862,-1.4852,-1.6341,-1.4208,-1.6286,-1.3039,-1.4611,-1.4083,-1.4387,-1.4232,-1.2423,-1.5561,-1.5888,-1.3796,-1.4535,-1.3508,-1.308,-1.5267,-1.3215,-1.5166,-1.385,-1.5424,-1.3781,-1.3965,-1.5263,-1.557,,
SOM,"Somalia, Fed. Rep.",EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0777,88.1923,90.3098,87.8967,90.5851,87.1292,90.6809,88.6533,88.9115,86.7257,89.2456,89.2177,87.5051,84.7108,86.1618,86.0816,88.3458,86.8942,86.8434,86.5823,89.5557,87.3398,87.4884,86.1827,86.9873,85.4882,87.3874,85.072,87.8281,85.5294,87.9744,89.3327,86.3934,88.2792,,
SOM,"Somalia, Fed. Rep.",NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6269,0.1663,4.0256,5.0013,5.2426,4.1938,4.1615,3.761,4.0812,0.6891,3.1577,0.1158,2.5042,2.2713,2.1116,1.1182,4.4215,2.9531,2.6972,0.2293,3.0036,6.6121,6.6503,4.682,3.0104,5.1457,2.0799,3.0001,1.892,6.0192,5.6983,3.6616,8.0764,4.7796,,
SOM,"Somalia, Fed. Rep.",SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8484,3.7948,3.0391,3.2231,3.6429,3.6471,3.9651,3.3363,3.7056,3.7145,3.7344,3.6785,2.9683,2.5396,3.1994,3.4047,3.081,3.6424,4.2153,4.0333,3.9034,4.1629,3.2079,3.4419,3.9777,3.433,3.4603,4.6015,3.718,4.5521,2.7586,3.3548,3.8747,3.7171,,
SRB,Serbia,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3349,61.1369,66.692,62.3898,63.2549,60.9081,62.8326,62.4714,64.8836,64.97,63.761,63.2379,59.8878,59.9681,63.7098,65.4453,66.5095,62.2165,61.1275,66.1619,62.8166,61.4419,63.7587,63.8738,67.6864,66.9273,63.8712,68.2919,65.8961,67.9177,68.6004,65.5708,67.3887,65.5825,,
SRB,Serbia,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8852,95.4634,96.4094,97.1109,96.5789,96.3164,96.5797,94.5255,96.5709,98.1372,98.417,97.3035,98.2728,98.2397,99.1928,100.0,99.7079,98.855,99.5784,100.0,99.0142,99.8991,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
SRB,Serbia,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5313,-1.6233,-1.4957,-1.7529,-1.8066,-1.6008,-1.3506,-1.4521,-1.6941,-1.5352,-1.6734,-1.546,-1.5366,-1.4859,-1.785,-1.749,-1.6062,-1.721,-1.7303,-1.5645,-1.707,-1.3262,-1.6611,-1.6296,-1.5614,-1.7781,-1.5361,-1.5561,-1.639,-1.5643,-1.5457,-1.4249,-1.2971,-1.7245,,
SRB,Serbia,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3293,53.3495,49.997,54.0095,53.125,53.4263,52.34,53.0979,53.3437,52.8554,50.4577,52.6534,55.0963,52.5967,52.3609,54.4154,50.8769,53.2499,51.0401,53.3852,52.8724,50.9769,51.1164,52.9021,48.5722,50.6125,52.126,50.6532,51.2376,47.8936,49.5936,51.8145,49.5888,48.6817,,
SRB,Serbia,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2737,4.9089,0.8984,3.966,0.9798,3.2385,4.0597,1.5985,5.4755,5.8631,4.2786,4.6547,-0.0124,7.0252,3.3914,1.2816,3.9843,5.4834,4.9006,0.908,5.5138,3.468,4.8727,1.6158,6.2345,4.0765,6.5918,-0.2175,0.1161,3.0196,7.2888,8.5267,1.3986,3.7523,,
SRB,Serbia,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6547,3.9362,4.0196,3.0199,3.6094,2.5728,3.9825,3.4078,2.9744,3.7434,3.3921,4.2078,3.1308,4.6886,4.0044,4.2209,3.0627,4.4713,2.9708,3.4722,4.2294,3.8305,2.9575,4.1448,3.7471,3.369,2.8061,3.7945,3.4954,3.6552,2.7845,3.3678,3.8172,4.5153,,
SSD,South Sudan,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3831,63.8302,62.6683,61.7112,59.3689,59.6027,62.9287,60.7906,60.7629,61.7824,61.966,64.2452,61.5826,64.3461,63.773,59.6956,63.7826,58.0081,61.7032,64.5698,63.7723,60.4078,61.8553,59.0258,61.7085,65.7017,63.5788,65.1835,65.0209,65.2088,67.3399,65.0378,67.415,60.7889,,
SSD,South Sudan,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2168,53.5456,53.9693,54.514,56.1948,54.8662,55.303,55.3083,56.532,57.1726,58.1911,58.9975,57.8478,57.8702,56.8538,59.6051,58.5,58.3464,59.1377,58.5686,57.4575,60.0351,60.9017,60.5232,60.322,60.5883,60.9655,61.191,61.2791,61.598,63.0717,62.4555,62.4118,63.1051,,
SSD,South Sudan,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2011,2.2355,2.0312,2.0643,2.0244,2.214,2.2081,1.9692,2.1689,2.2866,2.0937,2.1597,2.2096,1.9635,2.1402,2.2746,2.0508,2.2219,2.1252,2.041,2.1104,2.0588,2.0154,2.0915,2.1302,2.1021,2.0901,2.1491,2.1857,1.9847,2.0917,1.8852,2.1025,2.14,,
SSD,South Sudan,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3946,87.6911,88.2022,87.3978,86.2067,85.466,86.6654,85.8305,86.7204,86.0821,87.3686,86.7334,87.2512,87.1635,86.1504,86.1624,87.0124,89.8489,84.6163,86.0826,84.1464,85.8286,84.7689,85.5201,85.8529,84.8059,82.7843,87.5183,86.5589,85.0241,83.7979,85.1875,85.5214,86.055,,
SSD,South Sudan,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9048,6.3759,-0.603,2.9876,6.232,1.4401,6.7974,8.2751,6.7273,5.4032,2.6304,4.4533,0.384,1.7964,1.9722,3.9041,2.7688,4.4032,5.9438,1.9749,4.1207,2.7093,4.2246,5.4646,6.0523,5.425,4.7842,0.1987,1.046,1.6888,4.6457,0.5217,4.593,4.4104,,
SSD,South Sudan,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0938,10.5178,11.5836,11.4103,10.6364,10.5442,9.8365,11.7973,11.0822,12.0035,10.9658,11.2029,11.5073,11.8811,11.3122,11.0628,11.0756,10.5387,10.8707,11.0873,11.7526,10.8466,11.593,11.0207,11.6834,11.4,11.3662,11.5511,11.4782,11.5935,12.1275,11.8701,11.2949,10.8408,,
STP,Sao Tome and Principe,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6962,70.261,75.9214,72.2933,76.8084,78.674,71.9615,74.9128,73.0346,71.8568,75.2508,76.8837,77.2722,76.2213,72.7349,76.4602,73.3783,73.6594,74.6698,78.913,78.0539,77.7586,75.5382,76.6379,74.8232,80.442,82.2579,79.1266,79.6269,77.9955,75.2245,76.9255,77.8326,78.1429,,
STP,Sao Tome and Principe,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.4034,90.1839,89.7156,92.3799,89.8034,91.8556,91.1862,92.0159,92.3022,92.2713,91.489,92.3801,93.031,93.2309,92.5772,94.6787,91.9009,93.9456,93.6587,94.7914,95.7091,94.0201,97.2786,95.8072,96.2011,94.9939,96.3585,97.4231,97.0636,97.2579,97.3542,96.5433,96.7887,99.0812,,
STP,Sao Tome and Principe,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7986,-0.7809,-1.0032,-0.9234,-0.7567,-1.0519,-0.7689,-0.9749,-1.0071,-0.9083,-1.0385,-1.1321,-0.8954,-0.8404,-0.7587,-0.8317,-0.6686,-0.7412,-0.8159,-0.8483,-0.7569,-1.1701,-0.9621,-1.1275,-0.8249,-0.9936,-0.5421,-0.9666,-0.8917,-0.9528,-0.9632,-1.0541,-1.0581,-1.166,,
STP,Sao Tome and Principe,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.276,74.7408,78.1983,73.3516,77.3523,77.4162,76.8934,75.25,74.3105,76.6519,73.4706,74.9839,74.4322,73.0807,74.7549,75.3706,72.7816,74.788,70.6743,72.3641,73.1718,74.3138,75.0018,73.742,74.3877,73.2169,73.9849,73.8257,72.4543,72.6047,73.958,75.6959,74.708,71.1241,,
STP,Sao Tome and Principe,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1474,-1.6725,-0.0862,-0.2128,2.7672,2.9043,-0.3193,-0.9027,0.9584,2.3245,1.0476,-1.4123,-1.8641,-3.11,0.1503,1.2243,1.5036,2.5459,3.3673,-3.7709,0.6784,0.7647,-0.5183,-2.4043,3.2781,-1.805,-5.8149,-0.2833,-0.9281,4.3108,0.8908,-1.0966,-0.8256,-0.8545,,
STP,Sao Tome and Principe,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2452,13.4743,12.433,13.0144,13.1248,12.5828,12.2451,13.4344,12.7343,13.761,13.1407,12.8995,11.9282,13.7477,13.2834,12.9125,12.6914,13.9361,12.6045,12.9523,13.4215,13.862,13.0284,12.7692,13.0832,13.5888,13.7013,12.449,13.1941,12.4195,13.5787,13.3478,12.676,13.9037,,
SUR,Suriname,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0707,24.0011,23.3425,23.8346,23.2377,22.6683,26.759,23.4652,23.5479,24.4921,27.7497,27.313,24.411,27.8043,25.7169,23.9639,24.8484,28.6972,30.2664,26.8903,25.2676,26.3009,25.1758,25.6172,25.5706,26.992,27.5421,27.1544,27.1581,29.2717,27.4423,27.7207,27.8476,31.4373,,
SUR,Suriname,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4439,43.5639,42.7381,43.8668,44.2738,44.9543,44.0294,43.6957,44.2097,45.8585,47.0022,46.2544,44.8271,46.7274,45.5818,46.3075,46.9866,47.3711,47.3892,47.106,48.6848,47.6648,49.3405,47.4993,49.0093,48.1059,48.6696,49.1764,51.0533,51.1333,51.0362,50.6135,50.9873,52.1,,
SUR,Suriname,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0311,-2.1131,-1.9368,-2.0175,-2.0861,-2.1703,-2.1811,-2.1556,-2.0604,-2.0149,-2.2885,-2.3488,-2.2294,-2.1642,-1.9717,-2.1489,-2.0847,-2.0651,-2.2381,-1.94,-2.195,-1.9281,-2.1304,-2.1557,-2.2485,-2.0916,-1.8447,-2.0656,-2.0828,-2.1952,-2.0442,-2.0963,-2.1228,-2.0559,,
SUR,Suriname,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4608,63.9538,62.229,63.9879,62.7782,62.8008,61.7044,65.298,62.5279,62.5282,65.6805,64.1565,60.1726,65.2226,65.5364,65.3161,63.9068,61.172,62.6707,60.4919,61.2855,60.8382,61.484,62.5905,61.5972,61.4528,61.6682,64.2738,65.1902,61.1885,62.2887,60.4426,62.776,60.8299,,
SUR,Suriname,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7483,6.0334,-2.3607,-5.1026,2.8665,0.1104,-0.5856,7.8586,2.855,0.8832,-0.7404,2.1439,-3.3027,-0.2608,0.9367,1.5632,0.6734,-0.7036,3.3311,-3.0997,0.3346,-0.2654,3.559,-0.1178,2.1236,1.8621,-3.5584,0.8653,-3.3274,1.9077,-0.7964,3.9961,0.5775,-0.8957,,
SUR,Suriname,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.921,14.8851,15.7684,15.5548,15.1383,14.653,15.9419,15.5713,14.9351,15.4433,15.8241,15.377,15.4402,15.837,16.0897,15.2612,14.6523,14.6697,14.9755,14.8536,14.4798,16.2449,15.5851,15.0591,15.3048,14.4278,15.8997,14.3462,15.576,14.4018,15.114,15.9424,14.5041,15.2467,,
SVK,Slovak Republic,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.484,11.3068,10.6689,11.67,9.6069,14.8441,7.9073,13.6026,11.8075,12.8127,13.3176,12.9898,10.4065,11.606,9.4253,11.8815,13.2735,13.9928,13.7114,9.5683,12.1042,12.054,10.9082,12.0066,13.8311,16.8061,12.2224,12.0208,13.2296,15.2534,17.1759,14.7055,12.1367,12.7123,,
SVK,Slovak Republic,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6445,56.5401,57.4465,55.298,56.6057,55.92,56.275,56.4572,57.2265,57.038,59.9769,57.8761,59.2841,58.2162,60.7805,59.5151,60.1634,59.271,60.775,60.5118,60.1907,59.88,60.8038,60.9854,62.1891,61.5581,60.4566,62.7608,63.5284,61.411,64.4377,64.3612,62.9892,62.8501,,
SVK,Slovak Republic,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3238,0.0331,0.1173,0.0396,0.1982,0.3733,0.2424,0.3196,0.1552,0.2091,0.0503,0.1858,0.1079,0.1782,0.17,0.1597,0.4504,0.4096,0.3674,0.4129,0.3678,0.1948,0.1825,0.2257,0.1722,0.0727,0.233,0.0095,0.214,0.0781,0.1877,0.2204,0.1551,0.0006,,
SVK,Slovak Republic,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4294,72.8188,71.2153,72.8127,71.906,71.5147,72.2529,70.6391,72.1721,70.8622,75.2159,69.6306,70.7156,70.6961,69.0637,72.1002,70.2884,67.2818,71.8142,69.7372,70.4541,71.5467,69.9044,69.8121,73.9885,66.9809,68.2025,68.4134,72.655,68.9245,70.1718,69.0204,70.5563,69.5524,,
SVK,Slovak Republic,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5671,4.1525,2.0351,-0.9033,1.7146,6.981,2.3468,1.3142,-2.492,2.7454,3.115,1.7162,1.2196,8.0157,3.073,4.0345,1.1016,0.6054,2.5146,0.603,0.8083,2.0924,-0.3476,1.4854,1.1346,3.352,-0.5939,-4.0654,0.1578,1.9276,3.3447,-0.7977,2.2896,3.7723,,
SVK,Slovak Republic,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0158,13.2448,13.2985,13.8577,14.4528,13.6472,13.5575,12.9553,13.458,13.2825,13.6538,12.8837,13.4759,13.1357,14.1103,13.2106,13.354,13.7812,13.4133,14.8199,14.1054,13.6488,13.8242,12.4624,14.256,13.8961,13.6036,13.9231,13.9841,13.432,13.8302,14.1645,13.8676,13.5139,,
SVN,Slovenia,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4715,78.7927,77.7462,74.0021,77.6516,77.5365,79.1064,76.9939,76.3395,74.4919,75.989,79.9441,78.0741,77.6286,80.5695,80.3074,76.8067,80.8302,75.2611,79.6473,79.5608,81.3278,79.9402,78.8391,79.1471,85.0147,79.9435,81.1224,76.0359,78.5735,81.4158,77.2992,81.777,79.378,,
SVN,Slovenia,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.204,74.698,76.7531,76.0478,75.3028,76.9014,77.1949,76.4761,77.7984,78.0865,78.2122,77.2421,77.0879,76.9268,78.0067,78.4869,78.802,79.2433,80.9175,79.5094,79.9921,78.827,82.3135,79.7284,80.4656,81.8377,81.7281,83.0957,82.6071,82.2161,83.3664,83.7102,82.503,84.0515,,
